種族：名無し 多様性：高<>sage<>2008/04/24(木) 19:38:23 ID:K.2axXOY0<>ネタリプは此処と聞いたので過去のネタリプスレから拾ってきたもの<br><br><br>⑨紅魔郷<br>・スペカスキップ（２面チルノ）<br>ttp://upload.touhou-storm.com/file/th6_ud0586.rpy<br><br><br>＠妖々夢<br>・コントローラー上下逆転プレイ（Easy）<br>ttp://upload.touhou-storm.com/file/th7_ud0564.rpy<br>・式神「憑依茶吉尼天」避け切り<br>ttp://upload.touhou-storm.com/file/th7_ud0597.rpy<br><br>⑬永夜抄<br>・エンシェントデューバー避け切り<br>ttp://upload.touhou-storm.com/file/th8_ud0598.rpy<br>・結界組ノーショットプレー(Lunatic)<br>ttp://upload.touhou-storm.com/file/th8_ud0634.rpy<br>・正直者の大回転<br>ttp://upload.touhou-storm.com/file/th8_ud0640.rpy<br>・「燕の子安貝 -永命線-」(Easy) 中避け<br>ttp://upload.touhou-storm.com/file/th8_ud0652.rpy<br>・「日出づる国の天子」避け切り<br>ttp://upload.touhou-storm.com/file/th8_ud0678.rpy<br>・「無何有浄化」避け切り<br>ttp://upload.touhou-storm.com/file/th8_ud0679.rpy<br>・野符「将門クライシス」中避け<br>ttp://upload.touhou-storm.com/file/th8_ud0682.rpy<br>・天呪「アポロ１３」(Lunatic) 中避け<br>ttp://upload.touhou-storm.com/file/th8_ud0869.rpy<br>・冥界組低速封印(Normal)<br>ttp://upload.touhou-storm.com/file/th8_ud0911.rpy<br>・冥界組低速封印(Easy)<br>ttp://upload.touhou-storm.com/file/th8_ud0912.rpy<br>・冥界組低速封印(Easy)<br>ttp://upload.touhou-storm.com/file/th8_ud0914.rpy<br>・冥界組低速&ボム封印　Easy<br>ttp://upload.touhou-storm.com/file/th8_ud0923.rpy<>
種族：名無し 多様性：高<>sage<>2008/04/24(木) 19:38:51 ID:K.2axXOY0<>【1000～1500】<br><br>＠妖々夢<br>・上下封印(Hard)<br>ttp://upload.touhou-storm.com/file/th7_ud1166.rpy<br>・上下封印(Easy)<br>ttp://upload.touhou-storm.com/file/th7_ud1194.rpy<br>・低速封印(Extra)<br>ttp://upload.touhou-storm.com/file/th7_ud1207.rpy<br><br><br>⑬永夜抄<br>・「無何有浄化」低速封印避け切り<br>ttp://upload.touhou-storm.com/file/th8_ud1072.rpy<br>・冥界組ノーショットプレー(Lunatic)<br>ttp://upload.touhou-storm.com/file/th8_ud1249.rpy<br>・「二重結界」(Normal) 中心避け<br>ttp://upload.touhou-storm.com/file/th8_ud1323.rpy<br>・「アステロイドベルト」(Lunatic) 密着<br>ttp://upload.touhou-storm.com/file/th8_ud1396.rpy<br>・「永夜返し -丑三つ時-」高速回転<br>ttp://upload.touhou-storm.com/file/th8_ud1402.rpy<br>・「夢想天生」低速封印<br>ttp://upload.touhou-storm.com/file/th8_ud1484.rpy<br><br><br>。文花帖<br>・「フロギスティックレイン」高速巻き未使用<br>ttp://upload.touhou-storm.com/file/th95_ud1383.rpy<br>・「飛翔役小角」中々落ちて来ない藍。<br>ttp://upload.touhou-storm.com/file/th95_ud1398.rpy<>
種族：名無し 多様性：高<>sage<>2008/04/24(木) 19:39:04 ID:K.2axXOY0<>続き【1500～2000】<br><br>⑨紅魔郷<br>・低速封印(霊符Lunatic)<br>ttp://upload.touhou-storm.com/file/th6_ud1764.rpy<br><br><br>＠妖々夢<br>・「生者必滅の理」大回転<br>ttp://upload.touhou-storm.com/file/th7_ud1630.rpy (サクポHard)<br>ttp://upload.touhou-storm.com/file/th7_ud1635.rpy (サクポLunatic)<br>・三面Lunatic、中ボスアリス通常２までは一見の価値有りかも（それ以後はだらけてるっぽい）<br>ttp://upload.touhou-storm.com/file/th7_ud1760.rpy<br>・低速封印(夢符Lunatic)<br>ttp://upload.touhou-storm.com/file/th7_ud1765.rpy<br>・６面ノーショット＆ボム（咲夜Normal）<br>ttp://upload.touhou-storm.com/file/th7_ud1954.rpy<br><br><br><br>⑬永夜抄<br>・「季節外れのバタフライストーム」運プレー<br>ttp://upload.touhou-storm.com/file/th8_ud1505.rpy<br>・「西行寺無余涅槃」運プレー<br>ttp://upload.touhou-storm.com/file/th8_ud1506.rpy<br>・「幻朧月睨(ルナティックレッドアイズ)」画面下張り付き避け<br>ttp://upload.touhou-storm.com/file/th8_ud1517.rpy<br>・「フェニックス再誕」火の鳥直撃避け<br>ttp://upload.touhou-storm.com/file/th8_ud1586.rpy<br>・正直者の大回転<br>ttp://upload.touhou-storm.com/file/th8_ud1598.rpy (霊夢)<br>ttp://upload.touhou-storm.com/file/th8_ud1599.rpy (幽々子)<br>ttp://upload.touhou-storm.com/file/th8_ud1600.rpy (咲夜)<br>ttp://upload.touhou-storm.com/file/th8_ud1601.rpy (アリス)<br>ttp://upload.touhou-storm.com/file/th8_ud1752.rpy (紫)<br>ttp://upload.touhou-storm.com/file/th8_ud1778.rpy (結界組)<br>・「幻視調律(ビジョナリチューニング)」(Normal)画面下張り付き避け<br>ttp://upload.touhou-storm.com/file/th8_ud1642.rpy<br>・低速＆上下移動封印（咲夜Easy）<br>ttp://upload.touhou-storm.com/file/th8_ud1792.rpy<br>・ノーショットプレー（結界組Normal）<br>ttp://upload.touhou-storm.com/file/th8_ud1796.rpy<br>・６Ａ詠唱組ノーショット＆ボム(Normal)。<br>稼ぎ目当てでオモイカネディバイスで全滅するも道中ノーミス、動きもハンパ無い神か？<br>ttp://upload.touhou-storm.com/file/th8_ud1820.rpy<br>・アポロ１３避け切り(咲夜Normal)<br>ttp://upload.touhou-storm.com/file/th8_ud1847.rpy<br><br><br><br>。文花帖<br>・「飛翔役小角」 高速巻き封印プレー<br>ttp://upload.touhou-storm.com/file/th95_ud1680.rpy<br>・「御大師様の秘鍵」 画面端避け<br>ttp://upload.touhou-storm.com/file/th95_ud1683.rpy<br>・「酔人の生、死の夢幻」避け切り（見てる方が心臓に悪い）<br>ttp://upload.touhou-storm.com/file/th95_ud1715.rpy<br>・「サテライトヒマワリ」ノーショット避け切り<br>ttp://upload.touhou-storm.com/file/th95_ud1723.rpy<br>・「色と空の境界」高速移動のみ<br>ttp://upload.touhou-storm.com/file/th95_ud1789.rpy<br>・「インフレーションスクウェア」 ノーショット避け切り<br>ttp://upload.touhou-storm.com/file/th95_ud1865.rpy<>
種族：名無し 多様性：高<>sage<>2008/04/24(木) 19:39:58 ID:K.2axXOY0<>No. 19 蛾符「天蛾の蠱道」N 　<br>画面上張り付き避け。簡単だけど一応。<br>ttp://upload.touhou-storm.com/file/th8_ud2795.rpy<br><br>No. 15 声符「梟の夜鳴声」N 　<br>ミスティア中心に回転避け。どこかで誰かやったと噂で聞いたけど一応。<br>ttp://upload.touhou-storm.com/file/th8_ud2796.rpy<br><br>ttp://upload.touhou-storm.com/file/th8_ud2583.rpy<br>たいしたものじゃないがちょっと前にやったやつ<br>No. 63 夢符「封魔陣」Easy<br><br>ttp://upload.touhou-storm.com/file/th8_ud2801.rpy<br>久々にアステロイドLUNA上避け。<br><br>キーボード反転で妖々夢Lunaクリア．<br>ttp://upload.touhou-storm.com/file/th7_ud2818.rpy<br><br>久しぶりにやったら覚醒してたので置いときますね<br>アポロ１３特殊外避け<br>ttp://upload.touhou-storm.com/file/th8_ud2851.rpy<>
種族：名無し 多様性：高<>sage<>2008/04/24(木) 19:40:17 ID:K.2axXOY0<><br>【1900～2500】<br><br>＠妖々夢<br>・低速封印（夢符）<br>ttp://upload.touhou-storm.com/file/th7_ud2134.rpy<br><br><br><br>⑬永夜抄<br>・「火鼠の皮衣 -焦れぬ心-」(Easy)紫中避け<br>ttp://upload.touhou-storm.com/file/th8_ud1929.rpy<br>・「二重結界」(Easy)紫中心避け<br>ttp://upload.touhou-storm.com/file/th8_ud1930.rpy<br>・「龍の頸の玉 -五色の弾丸-」(Easy)紫真正面避け<br>ttp://upload.touhou-storm.com/file/th8_ud1931.rpy<br>・「燕の子安貝 -永命線-」(Easy)紫中心避け<br>ttp://upload.touhou-storm.com/file/th8_ud1932.rpy<br>・「封魔陣」(Easy)紫狭い隙間避け<br>ttp://upload.touhou-storm.com/file/th8_ud1933.rpy<br>・「二重結界」(Normal)レミリア中心避け<br>ttp://upload.touhou-storm.com/file/th8_ud2020.rpy<br>・「赤眼催眠(マインドシェイカー)」（Easy）横移動封印プレイ、安全地帯無し<br>ttp://upload.touhou-storm.com/file/th8_ud2022.rpy<br>・「火の鳥　-鳳翼天翔-」避け切り<br>ttp://upload.touhou-storm.com/file/th8_ud2085.rpy<br>・６Ａリプ薬を上避けで残0秒まで（其処までが長い）<br>ttp://upload.touhou-storm.com/file/th8_ud2141.rpy<br>・詠唱組(Easy)ノーショット<br>ttp://upload.touhou-storm.com/file/th8_ud2253.rpy<br>・「赤眼催眠(マインドブローイング)」（Lunatic）上下移動のみ安全地帯無し<br>ttp://upload.touhou-storm.com/file/th8_ud2262.rpy<br>・「夢想天生」高速移動封印<br>ttp://upload.touhou-storm.com/file/th8_ud2336.rpy<br>・「ブリリアントドラゴンバレッタ」上避け<br>ttp://upload.touhou-storm.com/file/th8_ud2437.rpy (紫)<br>ttp://upload.touhou-storm.com/file/th8_ud2454.rpy (幽々子)<br>・正直者の大回転（紫）<br>ttp://upload.touhou-storm.com/file/th8_ud2467.rpy<br>・「永夜返し -世明け-」上下低速封印（霊夢）<br>ttp://upload.touhou-storm.com/file/th8_ud2477.rpy<br><br><br>Ю花映塚<br>・上下左右吸霊封印（妖夢Easy）<br>ttp://upload.touhou-storm.com/file/th9_ud2099.rpy<br><br><br>。文花帖<br>・「禁じられた遊び」ノーショット避け切り<br>ttp://upload.touhou-storm.com/file/th95_ud2133.rpy<br>・「濠々迷霧」撮影有りで逃げ切り<br>ttp://upload.touhou-storm.com/file/th95_ud2226.rpy<br>・「サンジェルマンの忠告」ノーショット避け切り<br>ttp://upload.touhou-storm.com/file/th95_ud2474.rpy<>
種族：名無し 多様性：高<>sage<>2008/04/24(木) 19:40:32 ID:K.2axXOY0<>【2500～】<br><br><br>⑨紅魔郷<br>・パット使いがキーボードプレー（霊符Easy）<br>ttp://upload.touhou-storm.com/file/th6_ud2504.rpy<br>・低速封印（霊符Lunatic）<br>ttp://upload.touhou-storm.com/file/th6_ud2636.rpy<br><br><br>＠妖々夢<br>・ノーショット Normal 咲夜<br>ttp://upload.touhou-storm.com/file/th7_ud2732.rpy<br>・亡我郷上避けHard<br>ttp://upload.touhou-storm.com/file/th7_ud2800.rpy<br><br><br>⑬永夜抄<br>・「狂視調律(イリュージョンシーカー)」画面下張り付き(Lunatic結界組)<br>ttp://upload.touhou-storm.com/file/th8_ud2512.rpy<br>・「封魔陣」(Easy)紫中避け<br>ttp://upload.touhou-storm.com/file/th8_ud2583.rpy<br>・「月のいはかさの呪い」避け切り（結界組）<br>ttp://upload.touhou-storm.com/file/th8_ud2629.rpy<br>・「天網蜘網捕蝶の法」紫避け切り<br>ttp://upload.touhou-storm.com/file/th8_ud2684.rpy<br>・紫(Easy)残機０、ノーショット・低速封印<br>ttp://upload.touhou-storm.com/file/th8_ud2693.rpy<br>・「永夜返し -世明け-」幽々子低速封印<br>ttp://upload.touhou-storm.com/file/th8_ud2702.rpy<br>・ノーショットノーボム(アリスEasy)<br>ttp://upload.touhou-storm.com/file/th8_ud2779.rpy<br>・６Ａノーショットノーボム(アリスNormal)天文密葬法まで<br>ttp://upload.touhou-storm.com/file/th8_ud2787.rpy<br>・「ライジングゲーム」避け切り(アリスHard)<br>ttp://upload.touhou-storm.com/file/th8_ud2788.rpy<br>・「アポロ１３」避け切り(アリスNormal)<br>ttp://upload.touhou-storm.com/file/th8_ud2790.rpy<br>・「ライジングゲーム」避け切り(結界組Lunatic)<br>ttp://upload.touhou-storm.com/file/th8_ud2794.rpy<br>・「天蛾の蠱道」(Normal)画面上張り付き避け、紫<br>ttp://upload.touhou-storm.com/file/th8_ud2795.rpy<br>・「梟の夜鳴声」(Normal)回転避け、紫<br>ttp://upload.touhou-storm.com/file/th8_ud2796.rpy<br>・「アステロイドベルト」上避け、幽々子<br>ttp://upload.touhou-storm.com/file/th8_ud2801.rpy<>
種族：名無し 多様性：高<>sage<>2008/04/24(木) 19:43:08 ID:K.2axXOY0<>ttp://upload.touhou-storm.com/file/th8_ud2876.rpy<br>No.198 不死「徐福時空」　横避け<br><br>処理落ちしすぎなんで実力とは言えませんがね<br>理論上上避けもできるはずだけど未だ成功せず<br><br>ttp://upload.touhou-storm.com/file/th7_ud2880.rpy<br>思いつき一発撮り<br>妖イージー画面隠し（右窓ロゴの東方妖々夢の々が完全に隠れる位置まで隠して）プレイ<br><br>ttp://upload.touhou-storm.com/file/th8_ud3014.rpy <br>No.220 「スカーレットディスティニー」避けきり <br>大昔左下でちょいちょいと避けてるリプを見た覚えがあって、<br>それを再現しようとしてたら発見してしまった<br><br>ttp://coolier.sytes.net:8080/th_up2/src/th2_2979.zip<br>芋ルナアーケード・紫でonly蹴りプレイ。<br><br>スペプラで「夢想封印　寂」が突然終る現象。バグなのかこれ？<br>ttp://upload.touhou-storm.com/file/th8_ud3086.rpy<br><br>幻想天皇Normal密着カスリ<br>ttp://upload.touhou-storm.com/file/th8_ud3135.rpy<br><br>蓬莱の樹海速攻一回転と四分の一ほど　残り80秒<br>ttp://upload.touhou-storm.com/file/th8_ud3128.rpy<br><br>ttp://upload.touhou-storm.com/file/th8_ud3256.rpy<br><a href="/bbs/read.cgi/game/42679/1207930059/98" target="_blank">&gt;&gt;98</a>からさらに伸び、寅左右封印ＳＣＢ９６００万オーバー。<br><br>濃厚な今更感を漂わせつつ，永夜抄Lunaをキーボード反転で．<br>結界組でかなり日和ってます．<br>Final-A<br>ttp://upload.touhou-storm.com/file/th8_ud3263.rpy<br>Final-B<br>ttp://upload.touhou-storm.com/file/th8_ud3264.rpy<br><br>火鼠Normal中避け、輝夜の下バージョン。<br>ttp://upload.touhou-storm.com/file/th8_ud3288.rpy<br><br>ttp://upload.touhou-storm.com/file/th8_ud3565.rpy<br>蓬莱人形カスリ。現在1036ですがもっと掠れそうです。<br><br>ttp://upload.touhou-storm.com/file/th8_ud3567.rpy<br>エフェメラリティ137(Hard)。左右封印プレイ。現在上避けに挑戦中。<br><br><a href="/bbs/read.cgi/game/42679/1207930059/108" target="_blank">&gt;&gt;108</a><br>ttp://upload.touhou-storm.com/file/th8_ud3570.rpy<br>こういう意味？<br>Lunaはちょっとやそっとじゃ無理そうだった<>
種族：名無し 多様性：高<>sage<>2008/04/24(木) 19:45:05 ID:K.2axXOY0<><br>ttp://upload.touhou-storm.com/file/th8_ud3571.rpy<br>No. 51 虚史「幻想郷伝説」 Luna 上下右封印<br><br>ttp://upload.touhou-storm.com/file/th8_ud3572.rpy<br>No. 54 未来「高天原」 Luna 上下左封印<br><br>ttp://upload.touhou-storm.com/file/th8_ud3573.rpy<br>No.208 「日出づる国の天子」　　上下左封印<br><br>ttp://upload.touhou-storm.com/file/th8_ud3506.rpy<br>No.108 狂視「狂視調律(イリュージョンシーカー)」Luna　左右封印避けきり<br><br>ttp://upload.touhou-storm.com/file/th8_ud3492.rpy<br>No.201 不滅「フェニックスの尾」　中避け<br><br>上避け＋左右封印です。現在0/55。取れない理由は簡単。<br>ttp://upload.touhou-storm.com/file/th8_ud3586.rpy<br>1/25くらい<br><br>お題の提案。「スペルカードボーナス取得禁止」<br>永夜抄でやってみた。<br>ttp://upload.touhou-storm.com/file/th8_ud3724.rpy<br>便乗して永Hardでやってみました。30億いけるかも。<br>ttp://upload.touhou-storm.com/file/th8_ud3727.rpy<br><br>野符「GHQクライシス」縦移動封印+低速封印<br>ttp://pi8027.flnet.org/other/thrpy/th8_udp007.rpy<>
種族：名無し 多様性：高<>sage<>2008/04/24(木) 20:25:49 ID:4ENWG4gg0<>わざわざ拾ってきてここに貼る意味が解らん<>
種族：名無し 多様性：高<>sage<>2008/04/24(木) 20:58:29 ID:Xe6Vc5Hc0<>わざわざネタプレイスレを立てても需要が無いからここでやらないかってことだろ<br>ネタプレイの話でスレが埋まるわけじゃないしいいんじゃないの<>
種族：名無し 多様性：高<>sage<>2008/04/24(木) 21:10:55 ID:w60VyIN60<>ネタプレイスレは騒ぎの最中に落ちてそのままか<>
種族：名無し 多様性：高<>sage<>2008/04/24(木) 21:17:29 ID:49fKxlL.0<>関係ないがシューター的突発イベントスレも<br>１回目のスキマ落ち事件以来消失。<br><br>風で何か企画したいけど、ネタがないんだよなぁ。<br>せめてグレイズカウンタがあれば…。<br>信仰点アタックは半分運ゲーになってしまいそうだし。<>
</b> ◆R3EmILsVWI<b><><>2008/04/25(金) 22:16:36 ID:CnTW5LnM0<>東方攻略wiki（http://www.touhou-storm.com/）は現在氷結状態（編集ができない、閲覧は可能）にあります。<br>現wiki管理者さんに、メールで質問をしましたが、2週間近くたっても返信がきません。<br>このままでは攻略の為の知識が保存されず、無駄になってしまうと思うため<br>新しく「東方攻略@wiki」（@wikiアットウィキでレンタル）を立て、管理しようと思っています。<br>また、wikiの内容に、スレの内容を転載させてもらいたいのですが、許可を頂けるでしょうか。<br>（載せて欲しくない場合はその旨を伝えてもらうということで）<br>何かあったときのために副管理人も募集しています。<br>質問や苦情等があったら以下のスレにお願いします。<br>稼符「定期大会・スコアアタック挑戦者スレ」六周目<br>（現行スレ　http://jbbs.livedoor.jp/bbs/read.cgi/computer/6306/1205946900/<br>新板　http://jbbs.livedoor.jp/bbs/read.cgi/game/42679/1207930059/）<br>4/26（土）20：00までに、反対がないようなら立てる予定です。<br>問題なく立てられて、公開できるようになったらアドレスを告知しにきます。<br><br>一応こちらにも報告<>
</b> ◆R3EmILsVWI<b><>sage<>2008/04/27(日) 03:10:23 ID:i8RMrOf20<>多くの方の賛同を得て、無事に東方Project攻略Wikiが建てられました。<br>http://www11.atwiki.jp/touhoukouryaku/<br>しかしまだテスト段階で、編集はできない状態となっています。<br>理由は、まだ載せる内容が決まっていないからです。<br>ページの型が出来上がったら、編集できるようにする予定です。<br><br>wikiのトップから行ける掲示板に議論スレがあります。<br>そこで皆さんの意見を募集してるので、書き込みよろしくお願いします。<>
種族：名無し 多様性：高<>sage<>2008/05/18(日) 08:55:49 ID:Bp.2AkW60<>★東方板段階的閉鎖のお知らせ<br>東方シリーズ板、東方project板が閉鎖することになりました。<br>現在、スレ立ては出来ない状態になっています。<br>東方シリーズ板は休止中です。週明けには一時復活する予定だそうです。<br><br>閉鎖理由等<br>ttp://jbbs.livedoor.jp/bbs/read.cgi/game/42679/1207931773/471-478<br><br>現在、今後の方針について議論中です。<br>パニックにならずにこちらで相談してください。<br>レスの無駄遣い禁止！AAA（慌てない、暴れない、煽らない）で。<br><br>・鶉の羽の下（管理運営・意見・要望など）の7.5<br>ttp://jbbs.livedoor.jp/bbs/read.cgi/game/42679/1207931773/l100<br><br>↑を使い切ったら<br>・スレ立て相談・検討スレッド<br>ttp://jbbs.livedoor.jp/bbs/read.cgi/game/42679/1207930964/l100<br><br>情報収集・ぼやき等はこちら<br>・チルノの裏 221crn<br>ttp://jbbs.livedoor.jp/bbs/read.cgi/game/42679/1211013633/l100<br><br>避難所<br>東方難民キャンプ<br>http://jbbs.livedoor.jp/bbs/read.cgi/game/43883/1211052529/<>
種族：名無し 多様性：高<>sage<>2008/05/18(日) 17:22:00 ID:fSTJeNgo0<>今週のお題は･･･<a href="/bbs/read.cgi/game/42679/1207930059/919" target="_blank">&gt;&gt;919</a>のＩＤが“d/i5e8bY0”なので<br>紅・妖・文・風は1文字目のd、永は2文字目の/を採用し<br><br>紅魔郷：夢符<br>妖々夢：魔符<br>永夜抄：キャラ指定無し（Final-A限定）<br>文花帖：Scene 4<br>風神録：霊夢 (封印装備)<br><br>となります。<>
種族：名無し 多様性：高<>sage<>2008/05/18(日) 17:54:13 ID:69fF6gBM0<>最後の同一IDの連投は何だったんだ…<>
種族：名無し 多様性：高<>sage<>2008/05/18(日) 19:20:12 ID:RphfXh9.0<>解らん・・・。板閉鎖に伴う何かかと思ったらあのスレだけだし<>
種族：名無し 多様性：高<>sage<>2008/05/18(日) 19:51:41 ID:0/iLudMg0<>ただスレを消費しようとしたんじゃないか？<>
種族：名無し 多様性：高<>sage<>2008/05/18(日) 19:54:29 ID:h.DXPCAA0<>わざわざ書き込み前にテストスレでテストしてるから<br>ゲサロかどっかの馬鹿がくだらないこと企んだんだろうよ<>
